prompt,q,gold
"

Q: Is this sentence grammatical? Yes or No: AR A J AM A
A: Yes

Q: Is this sentence grammatical? Yes or No: BW E BD A B
A: No

Q: Is this sentence grammatical? Yes or No: AV A X AO E
A: Yes

Q: Is this sentence grammatical? Yes or No: M E X A AD
A: No

Q: Is this sentence grammatical? Yes or No: BA E AZ E AY
A: No

Q: Is this sentence grammatical? Yes or No: Y A G AX A
A: Yes

Q: Is this sentence grammatical? Yes or No: BX A BI A BF
A: No

Q: Is this sentence grammatical? Yes or No: BY E AF F A
A: Yes

Q: Is this sentence grammatical? Yes or No: AI A L A AQ
A: No

Q: Is this sentence grammatical? Yes or No: AC A V AS A
A: Yes

Q: Is this sentence grammatical? Yes or No: BW E AZ A AD
A: ",BW E AZ A AD,No
"

Q: Is this sentence grammatical? Yes or No: BZ E AF E Z
A: No

Q: Is this sentence grammatical? Yes or No: BZ E AF BP E
A: Yes

Q: Is this sentence grammatical? Yes or No: AR A AN AD E
A: Yes

Q: Is this sentence grammatical? Yes or No: M E G BU A
A: Yes

Q: Is this sentence grammatical? Yes or No: AV E AN E AE
A: No

Q: Is this sentence grammatical? Yes or No: M A R A AM
A: No

Q: Is this sentence grammatical? Yes or No: AC A AN F A
A: Yes

Q: Is this sentence grammatical? Yes or No: S A R A U
A: No

Q: Is this sentence grammatical? Yes or No: BE A AZ A AY
A: No

Q: Is this sentence grammatical? Yes or No: S A V AJ A
A: Yes

Q: Is this sentence grammatical? Yes or No: BZ E AN A AY
A: ",BZ E AN A AY,No
"

Q: Is this sentence grammatical? Yes or No: M E X AX E
A: Yes

Q: Is this sentence grammatical? Yes or No: M A R AM A
A: Yes

Q: Is this sentence grammatical? Yes or No: AC E R A AM
A: No

Q: Is this sentence grammatical? Yes or No: Y E V BB A
A: Yes

Q: Is this sentence grammatical? Yes or No: BY E O A B
A: No

Q: Is this sentence grammatical? Yes or No: BS E AF AX E
A: Yes

Q: Is this sentence grammatical? Yes or No: Y E R A I
A: No

Q: Is this sentence grammatical? Yes or No: BA A BD A AS
A: No

Q: Is this sentence grammatical? Yes or No: BV E J Q A
A: Yes

Q: Is this sentence grammatical? Yes or No: AC A J A AB
A: No

Q: Is this sentence grammatical? Yes or No: AC E X A AM
A: ",AC E X A AM,No
"

Q: Is this sentence grammatical? Yes or No: S E G AO E
A: Yes

Q: Is this sentence grammatical? Yes or No: BW A BD A AJ
A: No

Q: Is this sentence grammatical? Yes or No: S E X Z A
A: Yes

Q: Is this sentence grammatical? Yes or No: AV E AN E BT
A: No

Q: Is this sentence grammatical? Yes or No: AV A R AS A
A: Yes

Q: Is this sentence grammatical? Yes or No: AA A AN E AD
A: No

Q: Is this sentence grammatical? Yes or No: AV A J AJ A
A: Yes

Q: Is this sentence grammatical? Yes or No: M A R A AS
A: No

Q: Is this sentence grammatical? Yes or No: BH A BD BN A
A: Yes

Q: Is this sentence grammatical? Yes or No: BV A X A AQ
A: No

Q: Is this sentence grammatical? Yes or No: AV A R E BT
A: ",AV A R E BT,No
"

Q: Is this sentence grammatical? Yes or No: Y E X F A
A: Yes

Q: Is this sentence grammatical? Yes or No: BA E AZ Z E
A: Yes

Q: Is this sentence grammatical? Yes or No: AI A J AM A
A: Yes

Q: Is this sentence grammatical? Yes or No: H A R A AW
A: No

Q: Is this sentence grammatical? Yes or No: CA A O A BB
A: No

Q: Is this sentence grammatical? Yes or No: T E AF E Z
A: No

Q: Is this sentence grammatical? Yes or No: BO E BD A I
A: No

Q: Is this sentence grammatical? Yes or No: AV E R BB A
A: Yes

Q: Is this sentence grammatical? Yes or No: AV E AN AE E
A: Yes

Q: Is this sentence grammatical? Yes or No: AL E AF A AD
A: No

Q: Is this sentence grammatical? Yes or No: T E R Z E
A: ",T E R Z E,Yes
"

Q: Is this sentence grammatical? Yes or No: T A O A U
A: No

Q: Is this sentence grammatical? Yes or No: AR E J N A
A: Yes

Q: Is this sentence grammatical? Yes or No: AI A L AQ A
A: Yes

Q: Is this sentence grammatical? Yes or No: BY E AF AX A
A: Yes

Q: Is this sentence grammatical? Yes or No: M E AH BB A
A: Yes

Q: Is this sentence grammatical? Yes or No: AL E AF E BP
A: No

Q: Is this sentence grammatical? Yes or No: BH E AZ A W
A: No

Q: Is this sentence grammatical? Yes or No: AG A AF A AD
A: No

Q: Is this sentence grammatical? Yes or No: Y E G BF A
A: Yes

Q: Is this sentence grammatical? Yes or No: S E G A AD
A: No

Q: Is this sentence grammatical? Yes or No: T A AF A AD
A: ",T A AF A AD,No
"

Q: Is this sentence grammatical? Yes or No: S A G E BK
A: No

Q: Is this sentence grammatical? Yes or No: CA A O I A
A: Yes

Q: Is this sentence grammatical? Yes or No: Y E L A BT
A: No

Q: Is this sentence grammatical? Yes or No: CB A BD AB A
A: Yes

Q: Is this sentence grammatical? Yes or No: CA E O A B
A: No

Q: Is this sentence grammatical? Yes or No: CC E BI AD A
A: Yes

Q: Is this sentence grammatical? Yes or No: AA A AN Z E
A: Yes

Q: Is this sentence grammatical? Yes or No: S E V A AM
A: No

Q: Is this sentence grammatical? Yes or No: H A AN BF E
A: Yes

Q: Is this sentence grammatical? Yes or No: P A AF E BK
A: No

Q: Is this sentence grammatical? Yes or No: S E AN I A
A: ",S E AN I A,Yes
"

Q: Is this sentence grammatical? Yes or No: P A AF A Z
A: No

Q: Is this sentence grammatical? Yes or No: M A L E BF
A: No

Q: Is this sentence grammatical? Yes or No: AC A AN A F
A: No

Q: Is this sentence grammatical? Yes or No: M E R A I
A: No

Q: Is this sentence grammatical? Yes or No: AV E AN BT E
A: Yes

Q: Is this sentence grammatical? Yes or No: M E G W A
A: Yes

Q: Is this sentence grammatical? Yes or No: CA E AF AX E
A: Yes

Q: Is this sentence grammatical? Yes or No: AA A R A Q
A: No

Q: Is this sentence grammatical? Yes or No: BA A BD BC A
A: Yes

Q: Is this sentence grammatical? Yes or No: S A AN BU A
A: Yes

Q: Is this sentence grammatical? Yes or No: M A AN BC A
A: ",M A AN BC A,Yes
"

Q: Is this sentence grammatical? Yes or No: BV A AH AM A
A: Yes

Q: Is this sentence grammatical? Yes or No: BG E AZ E AD
A: No

Q: Is this sentence grammatical? Yes or No: H A AH A I
A: No

Q: Is this sentence grammatical? Yes or No: BV A X AQ A
A: Yes

Q: Is this sentence grammatical? Yes or No: M E R AJ A
A: Yes

Q: Is this sentence grammatical? Yes or No: AI E G E Z
A: No

Q: Is this sentence grammatical? Yes or No: D A C A B
A: No

Q: Is this sentence grammatical? Yes or No: Y A R A AJ
A: No

Q: Is this sentence grammatical? Yes or No: T E O AK A
A: Yes

Q: Is this sentence grammatical? Yes or No: BW E BD B A
A: Yes

Q: Is this sentence grammatical? Yes or No: Y A BD AM A
A: ",Y A BD AM A,Yes
"

Q: Is this sentence grammatical? Yes or No: H E AH BB A
A: Yes

Q: Is this sentence grammatical? Yes or No: AA A R Q A
A: Yes

Q: Is this sentence grammatical? Yes or No: BV A AH A AM
A: No

Q: Is this sentence grammatical? Yes or No: AI E AH A U
A: No

Q: Is this sentence grammatical? Yes or No: Y A V A I
A: No

Q: Is this sentence grammatical? Yes or No: CD A O A U
A: No

Q: Is this sentence grammatical? Yes or No: S E AN AE E
A: Yes

Q: Is this sentence grammatical? Yes or No: AC E L W E
A: Yes

Q: Is this sentence grammatical? Yes or No: CC E BI E BP
A: No

Q: Is this sentence grammatical? Yes or No: AR A AN AD E
A: Yes

Q: Is this sentence grammatical? Yes or No: H E AN A AM
A: ",H E AN A AM,No
"

Q: Is this sentence grammatical? Yes or No: AC A R A AP
A: No

Q: Is this sentence grammatical? Yes or No: CA A AF F E
A: Yes

Q: Is this sentence grammatical? Yes or No: S A AN A BK
A: No

Q: Is this sentence grammatical? Yes or No: AI A AH AK A
A: Yes

Q: Is this sentence grammatical? Yes or No: CC E C A N
A: No

Q: Is this sentence grammatical? Yes or No: CF E AZ CE E
A: Yes

Q: Is this sentence grammatical? Yes or No: BH E AZ Z A
A: Yes

Q: Is this sentence grammatical? Yes or No: BL A BD AM A
A: Yes

Q: Is this sentence grammatical? Yes or No: BV A V A N
A: No

Q: Is this sentence grammatical? Yes or No: CG A BD A AM
A: No

Q: Is this sentence grammatical? Yes or No: AI A AZ AK A
A: ",AI A AZ AK A,Yes
"

Q: Is this sentence grammatical? Yes or No: BH A BD A BN
A: No

Q: Is this sentence grammatical? Yes or No: BJ A C AS A
A: Yes

Q: Is this sentence grammatical? Yes or No: BW E AZ E BU
A: No

Q: Is this sentence grammatical? Yes or No: D A BI W E
A: Yes

Q: Is this sentence grammatical? Yes or No: AC A R B A
A: Yes

Q: Is this sentence grammatical? Yes or No: M E G E AD
A: No

Q: Is this sentence grammatical? Yes or No: Y A AN W E
A: Yes

Q: Is this sentence grammatical? Yes or No: M E G BU A
A: Yes

Q: Is this sentence grammatical? Yes or No: Y A AH A AP
A: No

Q: Is this sentence grammatical? Yes or No: BA A BD A N
A: No

Q: Is this sentence grammatical? Yes or No: D A C E BU
A: ",D A C E BU,No
"

Q: Is this sentence grammatical? Yes or No: Y E R A AP
A: No

Q: Is this sentence grammatical? Yes or No: AI A AN A AQ
A: No

Q: Is this sentence grammatical? Yes or No: AV E AH AS A
A: Yes

Q: Is this sentence grammatical? Yes or No: CG E AZ E AY
A: No

Q: Is this sentence grammatical? Yes or No: AA A G A AQ
A: No

Q: Is this sentence grammatical? Yes or No: CH A C Q A
A: Yes

Q: Is this sentence grammatical? Yes or No: M A V AJ A
A: Yes

Q: Is this sentence grammatical? Yes or No: CG E BD AS A
A: Yes

Q: Is this sentence grammatical? Yes or No: BX A BI AX A
A: Yes

Q: Is this sentence grammatical? Yes or No: AC A AN A BU
A: No

Q: Is this sentence grammatical? Yes or No: Y E R AS A
A: ",Y E R AS A,Yes
"

Q: Is this sentence grammatical? Yes or No: AV E G AO E
A: Yes

Q: Is this sentence grammatical? Yes or No: AC E X BU A
A: Yes

Q: Is this sentence grammatical? Yes or No: BS A O A BB
A: No

Q: Is this sentence grammatical? Yes or No: BJ E BI AE A
A: Yes

Q: Is this sentence grammatical? Yes or No: AC A R AB A
A: Yes

Q: Is this sentence grammatical? Yes or No: AA E AN A AQ
A: No

Q: Is this sentence grammatical? Yes or No: S E X A Z
A: No

Q: Is this sentence grammatical? Yes or No: Y A AN E BU
A: No

Q: Is this sentence grammatical? Yes or No: BV A V A N
A: No

Q: Is this sentence grammatical? Yes or No: AI A G BP A
A: Yes

Q: Is this sentence grammatical? Yes or No: AV E BI AE A
A: ",AV E BI AE A,Yes
"

Q: Is this sentence grammatical? Yes or No: AV A V A AP
A: No

Q: Is this sentence grammatical? Yes or No: S E AN K E
A: Yes

Q: Is this sentence grammatical? Yes or No: S A L E AE
A: No

Q: Is this sentence grammatical? Yes or No: AG A O B A
A: Yes

Q: Is this sentence grammatical? Yes or No: S E R A AJ
A: No

Q: Is this sentence grammatical? Yes or No: AL E AF AD A
A: Yes

Q: Is this sentence grammatical? Yes or No: S E G E F
A: No

Q: Is this sentence grammatical? Yes or No: CF A AZ AD E
A: Yes

Q: Is this sentence grammatical? Yes or No: BY A AF E BT
A: No

Q: Is this sentence grammatical? Yes or No: D E C AS A
A: Yes

Q: Is this sentence grammatical? Yes or No: S E AN B A
A: ",S E AN B A,Yes
"

Q: Is this sentence grammatical? Yes or No: H E R AU A
A: Yes

Q: Is this sentence grammatical? Yes or No: AC E J A AM
A: No

Q: Is this sentence grammatical? Yes or No: AI E L BK E
A: Yes

Q: Is this sentence grammatical? Yes or No: AV A L AX E
A: Yes

Q: Is this sentence grammatical? Yes or No: AV A J AU A
A: Yes

Q: Is this sentence grammatical? Yes or No: AV A AH I A
A: Yes

Q: Is this sentence grammatical? Yes or No: AR E AN A AQ
A: No

Q: Is this sentence grammatical? Yes or No: P A AF A AQ
A: No

Q: Is this sentence grammatical? Yes or No: H A X A AX
A: No

Q: Is this sentence grammatical? Yes or No: S A AH A BB
A: No

Q: Is this sentence grammatical? Yes or No: AI E R BK E
A: ",AI E R BK E,Yes
"

Q: Is this sentence grammatical? Yes or No: AR A V A U
A: No

Q: Is this sentence grammatical? Yes or No: BV E V AM A
A: Yes

Q: Is this sentence grammatical? Yes or No: M E AN E BU
A: No

Q: Is this sentence grammatical? Yes or No: AV E G E W
A: No

Q: Is this sentence grammatical? Yes or No: AI A AH Q A
A: Yes

Q: Is this sentence grammatical? Yes or No: BV A V A AK
A: No

Q: Is this sentence grammatical? Yes or No: M E L A AO
A: No

Q: Is this sentence grammatical? Yes or No: AC A AH AB A
A: Yes

Q: Is this sentence grammatical? Yes or No: S E G AD A
A: Yes

Q: Is this sentence grammatical? Yes or No: AA E V Q A
A: Yes

Q: Is this sentence grammatical? Yes or No: M E V Q A
A: ",M E V Q A,Yes
"

Q: Is this sentence grammatical? Yes or No: CB E BD AP A
A: Yes

Q: Is this sentence grammatical? Yes or No: BO E BD AS A
A: Yes

Q: Is this sentence grammatical? Yes or No: BV E AH A U
A: No

Q: Is this sentence grammatical? Yes or No: AA E R A U
A: No

Q: Is this sentence grammatical? Yes or No: BV E R A AK
A: No

Q: Is this sentence grammatical? Yes or No: H A AH AP A
A: Yes

Q: Is this sentence grammatical? Yes or No: CA A O A BB
A: No

Q: Is this sentence grammatical? Yes or No: BS A O A I
A: No

Q: Is this sentence grammatical? Yes or No: CH A C AK A
A: Yes

Q: Is this sentence grammatical? Yes or No: BW A BD AW A
A: Yes

Q: Is this sentence grammatical? Yes or No: H A C AP A
A: ",H A C AP A,Yes
"

Q: Is this sentence grammatical? Yes or No: M E X AE E
A: Yes

Q: Is this sentence grammatical? Yes or No: M E R I A
A: Yes

Q: Is this sentence grammatical? Yes or No: AC E G A AO
A: No

Q: Is this sentence grammatical? Yes or No: Y E X E BF
A: No

Q: Is this sentence grammatical? Yes or No: AC E G AE E
A: Yes

Q: Is this sentence grammatical? Yes or No: S E G BT A
A: Yes

Q: Is this sentence grammatical? Yes or No: H E C AW A
A: Yes

Q: Is this sentence grammatical? Yes or No: H A V A AW
A: No

Q: Is this sentence grammatical? Yes or No: BY A AF E W
A: No

Q: Is this sentence grammatical? Yes or No: BV A R A U
A: No

Q: Is this sentence grammatical? Yes or No: Y E X AW A
A: ",Y E X AW A,Yes
"

Q: Is this sentence grammatical? Yes or No: S E X A AX
A: No

Q: Is this sentence grammatical? Yes or No: BV E G AQ A
A: Yes

Q: Is this sentence grammatical? Yes or No: AL E O N A
A: Yes

Q: Is this sentence grammatical? Yes or No: S E G E AQ
A: No

Q: Is this sentence grammatical? Yes or No: M E V A AP
A: No

Q: Is this sentence grammatical? Yes or No: AC E AN A AX
A: No

Q: Is this sentence grammatical? Yes or No: AI E V N A
A: Yes

Q: Is this sentence grammatical? Yes or No: CA E O A B
A: No

Q: Is this sentence grammatical? Yes or No: AC E L AE A
A: Yes

Q: Is this sentence grammatical? Yes or No: BV E AH AK A
A: Yes

Q: Is this sentence grammatical? Yes or No: AC E V AE A
A: ",AC E V AE A,Yes
"

Q: Is this sentence grammatical? Yes or No: BO A BD A AU
A: No

Q: Is this sentence grammatical? Yes or No: AC A J A AJ
A: No

Q: Is this sentence grammatical? Yes or No: AG E O AU A
A: Yes

Q: Is this sentence grammatical? Yes or No: S E AH A AP
A: No

Q: Is this sentence grammatical? Yes or No: S A AH N A
A: Yes

Q: Is this sentence grammatical? Yes or No: BH E AZ W A
A: Yes

Q: Is this sentence grammatical? Yes or No: AV E R BB A
A: Yes

Q: Is this sentence grammatical? Yes or No: BR E BI E AD
A: No

Q: Is this sentence grammatical? Yes or No: BY A AF K E
A: Yes

Q: Is this sentence grammatical? Yes or No: BJ A C A AU
A: No

Q: Is this sentence grammatical? Yes or No: AC A AH A AJ
A: ",AC A AH A AJ,No
"

Q: Is this sentence grammatical? Yes or No: H A V AJ A
A: Yes

Q: Is this sentence grammatical? Yes or No: AR E R A AM
A: No

Q: Is this sentence grammatical? Yes or No: T A O A N
A: No

Q: Is this sentence grammatical? Yes or No: BG A AZ Z A
A: Yes

Q: Is this sentence grammatical? Yes or No: CA E AF AD A
A: Yes

Q: Is this sentence grammatical? Yes or No: AV E G E K
A: No

Q: Is this sentence grammatical? Yes or No: Y E X A AE
A: No

Q: Is this sentence grammatical? Yes or No: BW A AZ W A
A: Yes

Q: Is this sentence grammatical? Yes or No: AC E J A I
A: No

Q: Is this sentence grammatical? Yes or No: BO E BD AB A
A: Yes

Q: Is this sentence grammatical? Yes or No: AR E G E K
A: ",AR E G E K,No
"

Q: Is this sentence grammatical? Yes or No: H E AH A AB
A: No

Q: Is this sentence grammatical? Yes or No: M A X A AO
A: No

Q: Is this sentence grammatical? Yes or No: D E C I A
A: Yes

Q: Is this sentence grammatical? Yes or No: H A V A AW
A: No

Q: Is this sentence grammatical? Yes or No: AR A X Z E
A: Yes

Q: Is this sentence grammatical? Yes or No: M E R A AJ
A: No

Q: Is this sentence grammatical? Yes or No: M A V A AB
A: No

Q: Is this sentence grammatical? Yes or No: S E J AK A
A: Yes

Q: Is this sentence grammatical? Yes or No: BJ A BI BU A
A: Yes

Q: Is this sentence grammatical? Yes or No: AV E G AO E
A: Yes

Q: Is this sentence grammatical? Yes or No: D E V I A
A: ",D E V I A,Yes
"

Q: Is this sentence grammatical? Yes or No: BH E AZ CE E
A: Yes

Q: Is this sentence grammatical? Yes or No: BQ A C A U
A: No

Q: Is this sentence grammatical? Yes or No: AC E X W E
A: Yes

Q: Is this sentence grammatical? Yes or No: Y E G BF A
A: Yes

Q: Is this sentence grammatical? Yes or No: S A L A BT
A: No

Q: Is this sentence grammatical? Yes or No: AR A AH A Q
A: No

Q: Is this sentence grammatical? Yes or No: AC A R AW A
A: Yes

Q: Is this sentence grammatical? Yes or No: AV A AH A AM
A: No

Q: Is this sentence grammatical? Yes or No: AA E R N A
A: Yes

Q: Is this sentence grammatical? Yes or No: BV E X E AD
A: No

Q: Is this sentence grammatical? Yes or No: AR A R CE E
A: ",AR A R CE E,Yes
"

Q: Is this sentence grammatical? Yes or No: S E G E AO
A: No

Q: Is this sentence grammatical? Yes or No: AR E AH A N
A: No

Q: Is this sentence grammatical? Yes or No: BE A BD BN A
A: Yes

Q: Is this sentence grammatical? Yes or No: M A R A AS
A: No

Q: Is this sentence grammatical? Yes or No: S E X A AO
A: No

Q: Is this sentence grammatical? Yes or No: H E BI AX A
A: Yes

Q: Is this sentence grammatical? Yes or No: T A O A U
A: No

Q: Is this sentence grammatical? Yes or No: BA E BD BN A
A: Yes

Q: Is this sentence grammatical? Yes or No: AR A V U A
A: Yes

Q: Is this sentence grammatical? Yes or No: CB E BD AP A
A: Yes

Q: Is this sentence grammatical? Yes or No: M A R U A
A: ",M A R U A,Yes
"

Q: Is this sentence grammatical? Yes or No: AC E AN BT A
A: Yes

Q: Is this sentence grammatical? Yes or No: AC A X E BF
A: No

Q: Is this sentence grammatical? Yes or No: AA A AN Z E
A: Yes

Q: Is this sentence grammatical? Yes or No: BY A O A AP
A: No

Q: Is this sentence grammatical? Yes or No: H A J A BB
A: No

Q: Is this sentence grammatical? Yes or No: H A BI E AD
A: No

Q: Is this sentence grammatical? Yes or No: Y E AN BF A
A: Yes

Q: Is this sentence grammatical? Yes or No: BY E AF AD A
A: Yes

Q: Is this sentence grammatical? Yes or No: BY E AF AE E
A: Yes

Q: Is this sentence grammatical? Yes or No: BO E BD A AJ
A: No

Q: Is this sentence grammatical? Yes or No: AC A BD A BB
A: ",AC A BD A BB,No
"

Q: Is this sentence grammatical? Yes or No: AV E J A AB
A: No

Q: Is this sentence grammatical? Yes or No: S A AH A AK
A: No

Q: Is this sentence grammatical? Yes or No: BO E BD AS A
A: Yes

Q: Is this sentence grammatical? Yes or No: AT A AF BT A
A: Yes

Q: Is this sentence grammatical? Yes or No: AA E J A U
A: No

Q: Is this sentence grammatical? Yes or No: BV E AH A U
A: No

Q: Is this sentence grammatical? Yes or No: CB A BD I A
A: Yes

Q: Is this sentence grammatical? Yes or No: Y A X K E
A: Yes

Q: Is this sentence grammatical? Yes or No: AT A O AU A
A: Yes

Q: Is this sentence grammatical? Yes or No: Y E G E BT
A: No

Q: Is this sentence grammatical? Yes or No: BV E AH AS A
A: ",BV E AH AS A,Yes
