prompt,q,gold
"None

Q: Is this sentence grammatical? Yes or No: kon lawyer touches kon toy
A: Yes

Q: Is this sentence grammatical? Yes or No: kar doctor kicks kar mouse
A: Yes

Q: Is this sentence grammatical? Yes or No: kon orator reads kon novella
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers push kar bottle
A: No

Q: Is this sentence grammatical? Yes or No: kars cooks touch kon hat
A: No

Q: Is this sentence grammatical? Yes or No: kon architects push kon toy
A: No

Q: Is this sentence grammatical? Yes or No: kons poets read kons postcard
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers push kon newspaper
A: No

Q: Is this sentence grammatical? Yes or No: kars teachers touch kon toy
A: No

Q: Is this sentence grammatical? Yes or No: kar cook eats kar meal
A: Yes

Q: Is this sentence grammatical? Yes or No: kars actresses touch kon fish
A: ",kars actresses touch kon fish,No
"None

Q: Is this sentence grammatical? Yes or No: kon architect touches kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kars writers eat kon cucumber
A: No

Q: Is this sentence grammatical? Yes or No: kons boys hit kons bottle
A: Yes

Q: Is this sentence grammatical? Yes or No: kons boys hit kar cup
A: No

Q: Is this sentence grammatical? Yes or No: kars teachers touch kon fish
A: No

Q: Is this sentence grammatical? Yes or No: kon cat hits kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kons dogs push kons box
A: Yes

Q: Is this sentence grammatical? Yes or No: kars doctors hit kon toy
A: No

Q: Is this sentence grammatical? Yes or No: kon cat kicks kon cup
A: Yes

Q: Is this sentence grammatical? Yes or No: kar cook reads kon chapter
A: No

Q: Is this sentence grammatical? Yes or No: kons writer drinks kons smoothie
A: ",kons writer drinks kons smoothie,Yes
"None

Q: Is this sentence grammatical? Yes or No: kon architect hits kon toy
A: No

Q: Is this sentence grammatical? Yes or No: kars writers hit kon chalk
A: No

Q: Is this sentence grammatical? Yes or No: kons dogs kick kons cup
A: Yes

Q: Is this sentence grammatical? Yes or No: kons writer touches kon hat
A: No

Q: Is this sentence grammatical? Yes or No: kon lawyer hits kon toy
A: No

Q: Is this sentence grammatical? Yes or No: kon architect kicks kon mouse
A: Yes

Q: Is this sentence grammatical? Yes or No: kar girl drinks kon milkshake
A: No

Q: Is this sentence grammatical? Yes or No: kon cat hits kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kar teacher drinks kar espresso
A: Yes

Q: Is this sentence grammatical? Yes or No: kars writers drink kars lemonade
A: Yes

Q: Is this sentence grammatical? Yes or No: kons cats touch kons newspaper
A: ",kons cats touch kons newspaper,Yes
"None

Q: Is this sentence grammatical? Yes or No: kon lawyers hit kon hat
A: No

Q: Is this sentence grammatical? Yes or No: kon boy reads kon novella
A: Yes

Q: Is this sentence grammatical? Yes or No: kar professor pushes kar chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: kons dogs drink kon tea
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher pushes kar lightbulb
A: Yes

Q: Is this sentence grammatical? Yes or No: kon cat drinks kon tea
A: No

Q: Is this sentence grammatical? Yes or No: kar girl kicks kar newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kons boys read kar magazine
A: No

Q: Is this sentence grammatical? Yes or No: kars girls hit kon newspaper
A: No

Q: Is this sentence grammatical? Yes or No: kon actress hits kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers eat kon fish
A: ",kars teachers eat kon fish,No
"None

Q: Is this sentence grammatical? Yes or No: kons men hit kons box
A: Yes

Q: Is this sentence grammatical? Yes or No: kons cats drink kons water
A: Yes

Q: Is this sentence grammatical? Yes or No: kon architect kicks kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kon author reads kon poem
A: Yes

Q: Is this sentence grammatical? Yes or No: kar girl touches kon mouse
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher touches kar lightbulb
A: No

Q: Is this sentence grammatical? Yes or No: kars actresses kick kon chalk
A: No

Q: Is this sentence grammatical? Yes or No: kons orators read kar postcard
A: No

Q: Is this sentence grammatical? Yes or No: kars writers eat kon meal
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher touches kar box
A: Yes

Q: Is this sentence grammatical? Yes or No: kon architects eat kon meal
A: ",kon architects eat kon meal,Yes
"None

Q: Is this sentence grammatical? Yes or No: kon architects hit kon toy
A: Yes

Q: Is this sentence grammatical? Yes or No: kar teacher pushes kon newspaper
A: No

Q: Is this sentence grammatical? Yes or No: kar girl reads kon chapter
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher touches kon hat
A: No

Q: Is this sentence grammatical? Yes or No: kons cats kick kons lightbulb
A: Yes

Q: Is this sentence grammatical? Yes or No: kon actress kicks kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kons dogs push kon newspaper
A: No

Q: Is this sentence grammatical? Yes or No: kons men hit kons box
A: Yes

Q: Is this sentence grammatical? Yes or No: kon boy reads kon guide
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers kick kon hat
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher kicks kar box
A: ",kar teacher kicks kar box,No
"None

Q: Is this sentence grammatical? Yes or No: kar professor reads kar poem
A: Yes

Q: Is this sentence grammatical? Yes or No: kars professors push kon mouse
A: No

Q: Is this sentence grammatical? Yes or No: kars actresses hit kars mouse
A: Yes

Q: Is this sentence grammatical? Yes or No: kar cook pushes kon mouse
A: No

Q: Is this sentence grammatical? Yes or No: kon cat pushes kon cup
A: Yes

Q: Is this sentence grammatical? Yes or No: kar woman eats kon cucumber
A: No

Q: Is this sentence grammatical? Yes or No: kons cats kick kons newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kon orator reads kon letter
A: Yes

Q: Is this sentence grammatical? Yes or No: kars girls drink kar beverage
A: No

Q: Is this sentence grammatical? Yes or No: kon actress touches kon mouse
A: No

Q: Is this sentence grammatical? Yes or No: kars actresses eat kars biscuit
A: ",kars actresses eat kars biscuit,Yes
"None

Q: Is this sentence grammatical? Yes or No: kar woman pushes kar toy
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers read kar story
A: No

Q: Is this sentence grammatical? Yes or No: kons writer reads kons letter
A: Yes

Q: Is this sentence grammatical? Yes or No: kons boys push kon newspaper
A: No

Q: Is this sentence grammatical? Yes or No: kon man touches kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kon lawyer hits kon chalk
A: No

Q: Is this sentence grammatical? Yes or No: kon lawyers touch kon toy
A: No

Q: Is this sentence grammatical? Yes or No: kon cat pushes kar bottle
A: No

Q: Is this sentence grammatical? Yes or No: kon actress drinks kon beverage
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers push kars mouse
A: Yes

Q: Is this sentence grammatical? Yes or No: kon cat eats kon pear
A: ",kon cat eats kon pear,Yes
"None

Q: Is this sentence grammatical? Yes or No: kar girl pushes kar newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kons writer pushes kon chalk
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher kicks kon newspaper
A: No

Q: Is this sentence grammatical? Yes or No: kar girl reads kon book
A: No

Q: Is this sentence grammatical? Yes or No: kons boys push kar box
A: No

Q: Is this sentence grammatical? Yes or No: kars teachers drink kon smoothie
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher hits kar fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kons boys eat kons fruit
A: Yes

Q: Is this sentence grammatical? Yes or No: kon architects hit kon toy
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers touch kars fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kars writers hit kars mouse
A: ",kars writers hit kars mouse,Yes
"None

Q: Is this sentence grammatical? Yes or No: kars writers read kars story
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers push kars hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kon actress kicks kon fish
A: No

Q: Is this sentence grammatical? Yes or No: kar professor pushes kar newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kons boys push kon newspaper
A: No

Q: Is this sentence grammatical? Yes or No: kons poets read kons postcard
A: Yes

Q: Is this sentence grammatical? Yes or No: kars professors kick kon newspaper
A: No

Q: Is this sentence grammatical? Yes or No: kars cooks touch kars fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kars doctors drink kar lemonade
A: No

Q: Is this sentence grammatical? Yes or No: kon actress touches kon toy
A: No

Q: Is this sentence grammatical? Yes or No: kars actresses kick kars newspaper
A: ",kars actresses kick kars newspaper,Yes
