prompt,q,gold
"None

Q: Is this sentence grammatical? Yes or No: the teacher wa a newspaper o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: the professor wa a hat o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the cook wa the chalk touches o
A: No

Q: Is this sentence grammatical? Yes or No: the men wa a lightbulb o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: a doctor wa a mouse touches o
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa the cup o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: the doctors wa the hat o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyers wa the chalk hit o
A: No

Q: Is this sentence grammatical? Yes or No: the girl wa a fish eats o
A: No

Q: Is this sentence grammatical? Yes or No: the cooks wa the chalk push o
A: No

Q: Is this sentence grammatical? Yes or No: a writer wa the toy pushes o
A: ",a writer wa the toy pushes o,No
"None

Q: Is this sentence grammatical? Yes or No: the cat wa a cup o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: the men wa a bottle o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: a orator wa a guide reads o
A: No

Q: Is this sentence grammatical? Yes or No: the girl wa the chapter o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the actresses wa a milkshake drink o
A: No

Q: Is this sentence grammatical? Yes or No: a teacher wa a hat o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa the coffee drink o
A: No

Q: Is this sentence grammatical? Yes or No: the lawyers wa a chapter read o
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa the banana o eat
A: Yes

Q: Is this sentence grammatical? Yes or No: the teacher wa the milkshake drinks o
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa the newspaper kick o
A: ",the teachers wa the newspaper kick o,No
"None

Q: Is this sentence grammatical? Yes or No: the professor wa a fish kicks o
A: No

Q: Is this sentence grammatical? Yes or No: the lawyers wa the newspaper touch o
A: No

Q: Is this sentence grammatical? Yes or No: a woman wa a fish o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa a bottle o push
A: Yes

Q: Is this sentence grammatical? Yes or No: a teacher wa the box o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: the cat wa the newspaper o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: a doctor wa the fish pushes o
A: No

Q: Is this sentence grammatical? Yes or No: the cat wa a newspaper o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyers wa a mouse kick o
A: No

Q: Is this sentence grammatical? Yes or No: the women wa the toy push o
A: No

Q: Is this sentence grammatical? Yes or No: a actress wa the fish o touches
A: ",a actress wa the fish o touches,Yes
"None

Q: Is this sentence grammatical? Yes or No: the writers wa the fish eat o
A: No

Q: Is this sentence grammatical? Yes or No: a cat wa the newspaper o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the actress wa a chalk o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: a boy wa the banana o eats
A: Yes

Q: Is this sentence grammatical? Yes or No: the professors wa the chalk hit o
A: No

Q: Is this sentence grammatical? Yes or No: the cooks wa the toy o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the professor wa a hat kicks o
A: No

Q: Is this sentence grammatical? Yes or No: the professor wa a chalk touches o
A: No

Q: Is this sentence grammatical? Yes or No: the writers wa the story read o
A: No

Q: Is this sentence grammatical? Yes or No: the writers wa the beverage o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: the girls wa a mouse o kick
A: ",the girls wa a mouse o kick,Yes
"None

Q: Is this sentence grammatical? Yes or No: the actresses wa a mouse o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the architects wa a milkshake drink o
A: No

Q: Is this sentence grammatical? Yes or No: the dogs wa the lightbulb hit o
A: No

Q: Is this sentence grammatical? Yes or No: the doctors wa the newspaper push o
A: No

Q: Is this sentence grammatical? Yes or No: the cats wa a cup touch o
A: No

Q: Is this sentence grammatical? Yes or No: the actresses wa the hat push o
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa a box o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa a lightbulb o push
A: Yes

Q: Is this sentence grammatical? Yes or No: the actresses wa a milkshake o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: the actresses wa a fish o eat
A: Yes

Q: Is this sentence grammatical? Yes or No: the doctors wa a toy o kick
A: ",the doctors wa a toy o kick,Yes
"None

Q: Is this sentence grammatical? Yes or No: the women wa the cucumber eat o
A: No

Q: Is this sentence grammatical? Yes or No: the writers wa the newspaper o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa the banana eat o
A: No

Q: Is this sentence grammatical? Yes or No: the dogs wa the box hit o
A: No

Q: Is this sentence grammatical? Yes or No: the lawyer wa the mouse o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: the cats wa a juice o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: a cook wa the mouse o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: the girl wa a espresso drinks o
A: No

Q: Is this sentence grammatical? Yes or No: the teacher wa a espresso o drinks
A: Yes

Q: Is this sentence grammatical? Yes or No: the women wa a newspaper touch o
A: No

Q: Is this sentence grammatical? Yes or No: the poet wa a poem reads o
A: ",the poet wa a poem reads o,No
"None

Q: Is this sentence grammatical? Yes or No: a professor wa a poem o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa a lightbulb o push
A: Yes

Q: Is this sentence grammatical? Yes or No: the girls wa the newspaper kick o
A: No

Q: Is this sentence grammatical? Yes or No: a teacher wa a cup o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the men wa a bottle kick o
A: No

Q: Is this sentence grammatical? Yes or No: the boys wa a box o push
A: Yes

Q: Is this sentence grammatical? Yes or No: a writer wa a beverage drinks o
A: No

Q: Is this sentence grammatical? Yes or No: the lawyer wa the mouse o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa the newspaper touch o
A: No

Q: Is this sentence grammatical? Yes or No: the girls wa the espresso drink o
A: No

Q: Is this sentence grammatical? Yes or No: the dogs wa the water o drink
A: ",the dogs wa the water o drink,Yes
"None

Q: Is this sentence grammatical? Yes or No: the lawyers wa a hat hit o
A: No

Q: Is this sentence grammatical? Yes or No: the professors wa the mouse o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: a writer wa a letter reads o
A: No

Q: Is this sentence grammatical? Yes or No: a cook wa the mouse o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: the authors wa the guide o read
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyers wa the newspaper touch o
A: No

Q: Is this sentence grammatical? Yes or No: the cook wa a chapter reads o
A: No

Q: Is this sentence grammatical? Yes or No: the lawyer wa the fish o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: a girl wa a hat o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: a lawyer wa the toy hits o
A: No

Q: Is this sentence grammatical? Yes or No: the professor wa a chalk o kicks
A: ",the professor wa a chalk o kicks,Yes
"None

Q: Is this sentence grammatical? Yes or No: the professors wa a beverage drink o
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa the espresso o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: a girl wa a milkshake o drinks
A: Yes

Q: Is this sentence grammatical? Yes or No: the cat wa the box o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: the actress wa a cucumber o eats
A: Yes

Q: Is this sentence grammatical? Yes or No: the actress wa a chalk pushes o
A: No

Q: Is this sentence grammatical? Yes or No: a poet wa a guide reads o
A: No

Q: Is this sentence grammatical? Yes or No: a lawyer wa a book reads o
A: No

Q: Is this sentence grammatical? Yes or No: the writer wa the story o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: a actress wa a fish eats o
A: No

Q: Is this sentence grammatical? Yes or No: a cat wa a bottle hits o
A: ",a cat wa a bottle hits o,No
"None

Q: Is this sentence grammatical? Yes or No: a cook wa the biscuit eats o
A: No

Q: Is this sentence grammatical? Yes or No: the writers wa a poem o read
A: Yes

Q: Is this sentence grammatical? Yes or No: a lawyer wa a beverage o drinks
A: Yes

Q: Is this sentence grammatical? Yes or No: a girl wa a biscuit eats o
A: No

Q: Is this sentence grammatical? Yes or No: the architects wa the toy o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the doctor wa a chalk hits o
A: No

Q: Is this sentence grammatical? Yes or No: a writer wa the mouse o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: a doctor wa a fish kicks o
A: No

Q: Is this sentence grammatical? Yes or No: the cat wa a cup pushes o
A: No

Q: Is this sentence grammatical? Yes or No: the writer wa the story o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: a boy wa the pear eats o
A: ",a boy wa the pear eats o,No
"None

Q: Is this sentence grammatical? Yes or No: the actress wa a cucumber eats o
A: No

Q: Is this sentence grammatical? Yes or No: the dogs wa the cup touch o
A: No

Q: Is this sentence grammatical? Yes or No: the boy wa a letter o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa the newspaper o touch
A: Yes

Q: Is this sentence grammatical? Yes or No: the boy wa the tonic drinks o
A: No

Q: Is this sentence grammatical? Yes or No: the cat wa the cup kicks o
A: No

Q: Is this sentence grammatical? Yes or No: the teacher wa the fish o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: a girl wa a newspaper o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the actresses wa the toy touch o
A: No

Q: Is this sentence grammatical? Yes or No: the actress wa a fish o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: a teacher wa the newspaper touches o
A: ",a teacher wa the newspaper touches o,No
"None

Q: Is this sentence grammatical? Yes or No: the dogs wa a box o push
A: Yes

Q: Is this sentence grammatical? Yes or No: a architect wa a cucumber o eats
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa a magazine o read
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa the letter read o
A: No

Q: Is this sentence grammatical? Yes or No: a girl wa a newspaper pushes o
A: No

Q: Is this sentence grammatical? Yes or No: the writers wa a poem o read
A: Yes

Q: Is this sentence grammatical? Yes or No: a cook wa the mouse o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: a cook wa a newspaper kicks o
A: No

Q: Is this sentence grammatical? Yes or No: the lawyer wa the lemonade drinks o
A: No

Q: Is this sentence grammatical? Yes or No: the teacher wa a water drinks o
A: No

Q: Is this sentence grammatical? Yes or No: the men wa a bottle o push
A: ",the men wa a bottle o push,Yes
"None

Q: Is this sentence grammatical? Yes or No: a lawyer wa a toy o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: a doctor wa a mouse o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: a orator wa a novella o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa the bottle push o
A: No

Q: Is this sentence grammatical? Yes or No: the cooks wa a hat touch o
A: No

Q: Is this sentence grammatical? Yes or No: the architects wa the toy push o
A: No

Q: Is this sentence grammatical? Yes or No: the poets wa a postcard o read
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa the newspaper push o
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa a toy touch o
A: No

Q: Is this sentence grammatical? Yes or No: the cook wa a meal o eats
A: Yes

Q: Is this sentence grammatical? Yes or No: the actresses wa a fish touch o
A: ",the actresses wa a fish touch o,No
"None

Q: Is this sentence grammatical? Yes or No: the architect wa the fish o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: the writers wa a cucumber eat o
A: No

Q: Is this sentence grammatical? Yes or No: the boys wa a bottle o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa the cup hit o
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa the fish touch o
A: No

Q: Is this sentence grammatical? Yes or No: a cat wa the newspaper o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa a box o push
A: Yes

Q: Is this sentence grammatical? Yes or No: the doctors wa the toy hit o
A: No

Q: Is this sentence grammatical? Yes or No: the cat wa the cup o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the cook wa a chapter reads o
A: No

Q: Is this sentence grammatical? Yes or No: the writer wa a smoothie o drinks
A: ",the writer wa a smoothie o drinks,Yes
"None

Q: Is this sentence grammatical? Yes or No: the architect wa a toy hits o
A: No

Q: Is this sentence grammatical? Yes or No: the writers wa a chalk hit o
A: No

Q: Is this sentence grammatical? Yes or No: the dogs wa the cup o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: a writer wa a hat touches o
A: No

Q: Is this sentence grammatical? Yes or No: a lawyer wa the toy hits o
A: No

Q: Is this sentence grammatical? Yes or No: a architect wa a mouse o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: a girl wa a milkshake drinks o
A: No

Q: Is this sentence grammatical? Yes or No: a cat wa the newspaper o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the teacher wa a espresso o drinks
A: Yes

Q: Is this sentence grammatical? Yes or No: the writers wa a lemonade o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: the cats wa a newspaper o touch
A: ",the cats wa a newspaper o touch,Yes
"None

Q: Is this sentence grammatical? Yes or No: the lawyers wa a hat hit o
A: No

Q: Is this sentence grammatical? Yes or No: a boy wa the novella o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the professor wa the chalk o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa the tea drink o
A: No

Q: Is this sentence grammatical? Yes or No: the teacher wa the lightbulb o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: a cat wa the tea drinks o
A: No

Q: Is this sentence grammatical? Yes or No: a girl wa a newspaper o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa a magazine read o
A: No

Q: Is this sentence grammatical? Yes or No: the girls wa the newspaper hit o
A: No

Q: Is this sentence grammatical? Yes or No: the actress wa a hat o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa a fish eat o
A: ",the teachers wa a fish eat o,No
"None

Q: Is this sentence grammatical? Yes or No: the men wa the box o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the cats wa the water o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: a architect wa the fish o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the author wa the poem o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the girl wa a mouse touches o
A: No

Q: Is this sentence grammatical? Yes or No: a teacher wa a lightbulb touches o
A: No

Q: Is this sentence grammatical? Yes or No: the actresses wa a chalk kick o
A: No

Q: Is this sentence grammatical? Yes or No: the orators wa the postcard read o
A: No

Q: Is this sentence grammatical? Yes or No: the writers wa the meal eat o
A: No

Q: Is this sentence grammatical? Yes or No: a teacher wa the box o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: the architects wa a meal o eat
A: ",the architects wa a meal o eat,Yes
"None

Q: Is this sentence grammatical? Yes or No: the architects wa the toy o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: a teacher wa a newspaper pushes o
A: No

Q: Is this sentence grammatical? Yes or No: the girl wa the chapter reads o
A: No

Q: Is this sentence grammatical? Yes or No: the teacher wa a hat touches o
A: No

Q: Is this sentence grammatical? Yes or No: the cats wa the lightbulb o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: the actress wa a hat o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa a newspaper push o
A: No

Q: Is this sentence grammatical? Yes or No: the men wa the box o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: a boy wa a guide o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa the hat kick o
A: No

Q: Is this sentence grammatical? Yes or No: the teacher wa a box kicks o
A: ",the teacher wa a box kicks o,No
"None

Q: Is this sentence grammatical? Yes or No: a professor wa a poem o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the professors wa the mouse push o
A: No

Q: Is this sentence grammatical? Yes or No: the actresses wa a mouse o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: a cook wa the mouse pushes o
A: No

Q: Is this sentence grammatical? Yes or No: the cat wa a cup o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: a woman wa a cucumber eats o
A: No

Q: Is this sentence grammatical? Yes or No: the cats wa a newspaper o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: a orator wa a letter o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the girls wa a beverage drink o
A: No

Q: Is this sentence grammatical? Yes or No: the actress wa a mouse touches o
A: No

Q: Is this sentence grammatical? Yes or No: the actresses wa a biscuit o eat
A: ",the actresses wa a biscuit o eat,Yes
"None

Q: Is this sentence grammatical? Yes or No: the woman wa a toy o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa a story read o
A: No

Q: Is this sentence grammatical? Yes or No: a writer wa a letter o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa the newspaper push o
A: No

Q: Is this sentence grammatical? Yes or No: the man wa the newspaper o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyer wa a chalk hits o
A: No

Q: Is this sentence grammatical? Yes or No: the lawyers wa a toy touch o
A: No

Q: Is this sentence grammatical? Yes or No: the cat wa a bottle pushes o
A: No

Q: Is this sentence grammatical? Yes or No: a actress wa the beverage o drinks
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa the mouse o push
A: Yes

Q: Is this sentence grammatical? Yes or No: the cat wa a pear o eats
A: ",the cat wa a pear o eats,Yes
"None

Q: Is this sentence grammatical? Yes or No: a girl wa a newspaper o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: a writer wa the chalk pushes o
A: No

Q: Is this sentence grammatical? Yes or No: the teacher wa a newspaper kicks o
A: No

Q: Is this sentence grammatical? Yes or No: a girl wa the book reads o
A: No

Q: Is this sentence grammatical? Yes or No: the boys wa a box push o
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa a smoothie drink o
A: No

Q: Is this sentence grammatical? Yes or No: a teacher wa a fish o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa a fruit o eat
A: Yes

Q: Is this sentence grammatical? Yes or No: the architects wa the toy o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa the fish o touch
A: Yes

Q: Is this sentence grammatical? Yes or No: the writers wa the mouse o hit
A: ",the writers wa the mouse o hit,Yes
